app_id,name,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector,local_clustering_coefficient,global_clustering_coefficient,community
12210,Grand Theft Auto IV,44,0.04158790170132325,0.009245893377873984,0.3726763241699778,0.05191952525507429,0.030105325342961283,0.25273606515652836,0
438100,VRChat,44,0.04158790170132325,0.008117740169335152,0.3850479562428337,0.06384500954049788,0.03735286458451453,0.25273606515652836,0
387990,Scrap Mechanic,44,0.04158790170132325,0.005882968496144292,0.3850479562428337,0.09505152417000194,0.051385930850710713,0.25273606515652836,0
594650,Hunt Showdown,42,0.03969754253308129,0.011407018309526604,0.3867916892682232,0.03869570067971969,0.03038862700520447,0.25273606515652836,1
400,Portal,42,0.03969754253308129,0.010739104165448475,0.3740115498537079,0.06332611293646814,0.032240038769341874,0.25273606515652836,0
238960,Path of Exile,41,0.038752362948960305,0.014907448997407226,0.3524069817076197,0.01904796515670891,0.024075194633051286,0.25273606515652836,1
393380,Squad,41,0.038752362948960305,0.006364948576907792,0.39113947261969784,0.059746542463424646,0.0351000338384064,0.25273606515652836,0
219150,Hotline Miami,40,0.03780718336483932,0.006671299422738553,0.38145229932298585,0.06899051774705817,0.05006230985108902,0.25273606515652836,0
391540,Undertale,40,0.03780718336483932,0.012075988661072722,0.38300734334794706,0.04504937239436888,0.029278305911183463,0.25273606515652836,4
361420,ASTRONEER,40,0.03780718336483932,0.005536733338088681,0.38855128752378587,0.09226201014699727,0.04185302805623352,0.25273606515652836,0
504230,Celeste,39,0.036862003780718335,0.01074707960612213,0.37792317507341683,0.04800943010561876,0.029635495394149596,0.25273606515652836,2
1250,Killing Floor,39,0.036862003780718335,0.007962785057111108,0.36599805735586843,0.03078155363669066,0.04290030217058845,0.25273606515652836,1
377160,Fallout 4,39,0.036862003780718335,0.010529161071677834,0.3773160695712908,0.03995238411834547,0.02112917133053837,0.25273606515652836,6
714010,Aim Lab,39,0.036862003780718335,0.00778630045922641,0.37580680529300564,0.047965982438285974,0.03448870660764456,0.25273606515652836,2
